doc_id,sentence
323,"1 Statement by the French Presidency of the Committee of Ministers of the Council of Europe at the Conference of Ministers of Justice on “Digital Challenges for Justice in Europe” (15 October 2019) For 70 years, the Council of Europe and its member States have been committed to promoting and protecting human rights, democracy and the rule of law , values that are enshrined in the European Convention on Human Rights."
323,"The development of digital technology is both a n opportunity and a challenge for justice systems in Europe, which are founded on the primacy of law , respect for human rights and the principles of judicial independence, impartiality and efficiency."
323,"In particular, new technologies have important implications for citizens seeking to access law and justice, as well as the suppression of crimes and offenc es they may be victims of."
323,It is essential that the Organisation continue its work to ensure that justice systems can take greater advantage of digital technology while preventing any harmful effects that it may have on our shared values.
323,Encourages ongoing dialogue and coop eration among Council of Europe member States on the use of digital tools in the justice field; 2.
323,Recalls the need to take into account the following principles when developing Council of Europe tools and instruments for justice and digital technology: i.
323,Digital access to law and justice should supplement non -digital access.
323,"The use of digital tools and algorithms in the justice field must not have a ny discriminatory effect on individuals , and must guarantee respect for privacy and the right to data protection. iii."
324,"It points out that a guiding ethical framework should be “based on […] the principles and values enshrined in Article 2 of the Treaty on European Union and in the Charter of Fundamental Rights, such as human dignity, equality, justice and equity, non ­discrimination, informed consent, private and family life and data protection”, among other principles.** * European Parliament (2017a). ** European Parliament (2017b)."
324,"In this regard, consideration could be given to establishing public bodies that have the right and power to investigate the use of predictive systems, which are used to make decisions that affect peo ­ ple’s lives.24 One example of a study on bias in algorithms was carried out by journalists who investigated if there is racial bias in the risk scores used in the US crimi ­ nal justice system."
325,"(2019), ‘Dirty data, bad predictions: How civil rights violations impact police data, predictive policing systems, and justice’, NYU Law Review, Vol."
325,"Beyond that, gender identity is mentioned only in Recital 9 of the Victims’ Rights Directive75 in the context of criminal law.76 According to the Court of Justice of the European Union, gender identity is only partly covered by the principle of equal treatment between men and women.77 Legal protection against discrimination based on religion is currently also limited under EU law.78 Nevertheless, one may argue that many comments referring to people who identify as lesbian, gay, bisexual, transgender and intersex (LGBTI), Jewish or Muslim fall under either the Racial Equality Directive or the Gender Goods and Services Directive, because discrimination based on sexual orientation, gender identity or religion predominantly affects a specific race or gender."
325,"88 The use of algorithms may further increase the opacity of content moderation and further increase challenges linked to fairness and justice.89 Without proper safeguards, such tools can lead to censorship and biased enforcement of laws and platforms’ terms and conditions.90 A potential increase in discrimination is just one of the challenges when using algorithms to support speech detection for content moderation purposes."
325,"Article 29 Working Party (2017a), Opinion on some key issues of the Law Enforcement Directive (EU 2016/680), WP 258, Brussels, European Commission Directorate-General Justice and Consumers."
325,"Article 29 Working Party (2017b), Guidelines on automated individual decisionmaking and profiling for the purposes of Regulation 2016/679, WP251rev.01, Brussels, European Commission Directorate-General Justice, p."
325,"(2019), ‘ CS224n: Natural language processing with deep learning 1 – Lecture notes: Part I ’, course instructor: Manning, C., Winter 2021.CJEU (Court of Justice of the European Union) (1991), C-184/89, Helga Nimz v."
325,"(2021), Automating Injustice – The use of artificial intelligence and automated decision-making systems in criminal justice in Europe, London, Fair Trials.Finck, M."
325,"307–335.FRA (2016), Ensuring justice for hate crime victims: Professional perspectives, Luxembourg, Publications Office.FRA (2017), Second European Union Minorities and Discrimination Survey – Main results, Luxembourg, Publications Office.FRA (2018a), #BigData: Discrimination in data-supported decision making, Luxembourg, Publications Office."
325,"(2019), ‘ Dirty data, bad predictions: How civil rights violations impact police data, predictive policing systems, and justice’, NYU Law Review, Vol."
325,"354–365.The Law Society (2019), Algorithms in the criminal justice system , London, The Law Society, p."
326,"Other rights are also affected; for example, an automated system used in the justice system, which is based on poor quality data, can negatively impact on the right to a fair trial and effective remedy, as well as on the principle of good administration."
326,"7 Committee on Civil Liberties, Justice and Home Affairs (2018)."
326,"If one gender is under-repre sented or if sexist behaviour is represented in the training data28, AI can increase inequality between men and women.29 Access to a fair trial and effective remedies (Article 47 of the Charter) can also be impacted, particularly if algorithms are used in the area of crime preven tion and the criminal justice system."
326,"The use of AI and algorithms in the area of justice needs testing, as highlighted in the CEPEJ European ethical char ter.30 One potential problem might be the use of biased data for automated systems.31 In addition, to enjoy access to a fair trial and effective reme dies, in cases where someone claims to have been mistreated by an AI-system or wants to challenge a decision based on an algorithm, information on how the system or algorithm works is essential."
326,"17.Committee on Civil Liberties, Justice and Home Affairs (2018), Opinion of the Committee on Civil Liberties, Justice and Home Affairs for the Committee on Industry, Research and Energy on a comprehensive European industrial policy on artificial intelligence and robotics , (2018/2088(INI)), 11 December 2018."
326,"(forthcoming), ‘Dirty Data, Bad Predictions: How Civil Rights Violations Impact Police Data, Predictive Policing Systems, and Justice’ , New York University Law Review Online ."
326,"FRA – EUROPEAN UNION AGENCY FOR FUNDAMENTAL RIGHTS Schwarzenbergplatz 11 – 1040 Vienna – Austria Tel: +43 158030-0 – Fax: +43 158030-699 fra.europa.eu facebook.com/fundamentalrights linkedin.com/company/eu-fundamental-rights-agency twitter.com/EURightsAgency© European Union Agency for Fundamental Rights, 2019 Print: ISBN 978-92-9474-605-4, doi:10.2811/615718 PDF: ISBN 978-92-9474-606-1, doi:10.2811/546219 TK-01-19-330-EN-C (print); TK-01-19-330-EN-N (PDF)Further information: The following FRA publications offer further information relevant to the topic of the paper: • #BigData: Discrimination in data-supported decision making (2018) http://fra.europa.eu/en/publication/2018/big-data-discrimination • Under watchful eyes: biometrics, EU IT systems and fundamental rights (2018) http://fra.europa.eu/en/publication/2018/biometrics-rights-protection • Fundamental rights and the interoperability of EU information systems: borders and security (2017) http://fra.europa.eu/en/publication/2017/fundamental-rights-interoperability • Surveillance by intelligence services: fundamental rights safeguards and remedies in the EU - Volume II: field perspectives and legal update (2017) http://fra.europa.eu/en/publication/2017/surveillance-intelligence-socio-lega • Surveillance by intelligence services: fundamental rights safeguards and remedies in the European Union - Mapping Member States’ legal frameworks (2015) http://fra.europa.eu/en/publication/2015/surveillance-intelligence-services • The impact on fundamental rights of the proposed Regulation on the European Travel Information and Authorisation System (ETIAS) (2017) http://fra.europa.eu/en/opinion/2017/etias-impact • Handbook on European data protection law - 2018 edition (2018) https://fra.europa.eu/en/publication/2018/handbook-european-data-protection-law • Handbook on European law relating to access to justice (2016) https://fra.europa.eu/en/publication/2016/handbook-european-law-relating-access-justice • Handbook on European non-discrimination law – 2018 edition (2018) http://fra.europa.eu/en/publication/2018/handbook-european-law-non-discrimination"
327,"20 UK, High Court of Justice (Queens’ Bench Division – Divisional Court Cardiff), The Queen (OTAO) Bridges and Chief Constable of South Wales Police and others , [2019] EWCH 2341 (Admin), 4 September 2019."
327,"The Data Protection Commissioner of Hamburg ( Hamburgische Beauftragte für Datenschutz und Informa tionsfreiheit ) issued a report about the use of facial recognition technologies at the G20 and found that the use of the technology did not comply with data 50 UK, High Court of Justice (Queens’ Bench Division – Divisional Court Cardiff), The Queen (OTAO) Bridges and Chief Constable of South Wales Police and others , [2019] EWCH 2341 (Admin), 4 September 2019, para."
327,"As an additional safeguard, the Agency for the Operational Management of Large-Scale Informa tion Technology Systems (eu-LISA)62 is responsible for quality assurance safeguards and reports regularly 62 For an overview of the role and tasks of eu-LISA, see Chapter II of Regulation (EU) 2018/1726 of the European Parliament and of the Council of 14 November 2018 on the European Union Agency for the Operational Management of LargeScale IT Systems in the Area of Freedom, Security and Justice (eu-LISA), and amending Regulation (EC) No 1987/2006 and Council Decision 2007/533/JHA and repealing Regulation (EU) No 1077/2011, OJ L 295, 21.11.2018, pp."
327,"This research project will examine “how facial recognition is currently being used for the investigation of crime across EU Mem ber States.” It will also give particular consideration to the potential for implementing the exchange of facial images within the Prüm framework.72 The pro ject is implemented by the Forensics Departments of Finland, Latvia, Sweden and the Netherlands, under the leadership of the Estonian Ministry of Justice."
327,"The Court of Justice of the EU (CJEU) has confirmed in its case law that the fundamental right to dignity is part of EU law.78 Biometric data, including facial images, must be pro cessed in a manner that respects human dignity."
327,"150 International Justice and Public Safety Network (2011), Privacy Impact Assessment Report for the Utilization of Facial Recognition Technologies to Identify Subjects in the Field , 30 June 2011, p."
327,"Minister for Justice, Equality and Law Reform, Ireland, Attorney General , 8 May 2014, para."
327,"See also: FRA and CoE (2016), Handbook on European law relating to access to justice , Luxembourg, Publications Office, June 2016, p."
328,"20 UK, High Court of Justice (Queens’ Bench Division – Divisional Court Cardiff), The Queen (OTAO) Bridges and Chief Constable of South Wales Police and others , [2019] EWCH 2341 (Admin), 4 September 2019."
328,"The Data Protection Commissioner of Hamburg ( Hamburgische Beauftragte für Datenschutz und Informa tionsfreiheit ) issued a report about the use of facial recognition technologies at the G20 and found that the use of the technology did not comply with data 50 UK, High Court of Justice (Queens’ Bench Division – Divisional Court Cardiff), The Queen (OTAO) Bridges and Chief Constable of South Wales Police and others , [2019] EWCH 2341 (Admin), 4 September 2019, para."
328,"As an additional safeguard, the Agency for the Operational Management of Large-Scale Informa tion Technology Systems (eu-LISA)62 is responsible for quality assurance safeguards and reports regularly 62 For an overview of the role and tasks of eu-LISA, see Chapter II of Regulation (EU) 2018/1726 of the European Parliament and of the Council of 14 November 2018 on the European Union Agency for the Operational Management of LargeScale IT Systems in the Area of Freedom, Security and Justice (eu-LISA), and amending Regulation (EC) No 1987/2006 and Council Decision 2007/533/JHA and repealing Regulation (EU) No 1077/2011, OJ L 295, 21.11.2018, pp."
328,"This research project will examine “how facial recognition is currently being used for the investigation of crime across EU Mem ber States.” It will also give particular consideration to the potential for implementing the exchange of facial images within the Prüm framework.72 The pro ject is implemented by the Forensics Departments of Finland, Latvia, Sweden and the Netherlands, under the leadership of the Estonian Ministry of Justice."
328,"The Court of Justice of the EU (CJEU) has confirmed in its case law that the fundamental right to dignity is part of EU law.78 Biometric data, including facial images, must be pro cessed in a manner that respects human dignity."
328,"150 International Justice and Public Safety Network (2011), Privacy Impact Assessment Report for the Utilization of Facial Recognition Technologies to Identify Subjects in the Field , 30 June 2011, p."
328,"Minister for Justice, Equality and Law Reform, Ireland, Attorney General , 8 May 2014, para."
328,"See also: FRA and CoE (2016), Handbook on European law relating to access to justice , Luxembourg, Publications Office, June 2016, p."
329,"(2017) “Social justice, epidemiology and health inequalities”, European Journal of Epidemiology, available at https://doi.org/10.1007/ s10654-017-0286-3 134."
329,"Jillian Hastings Ward , Chair of the Participant Panel for the 100,000 Genomes Project Professor Sabine Hauert , Assistant Professor in Robotics at the University of Bristol Eleonora Harwich , Head of Digital and Technological Innovation at Reform Mr Iain Hennessey , Theme Lead for Paediatric Surgical Technologies at the National Institute for Health Research (NIHR), and Clinical Director of Innovation at Alder Hey Children’s Hospital Imogen Heywood , Engagement Manager at the Centre for Information Sharing Matthew Honeyman , Policy Researcher at The King’s Fund Nigel Houlden , Head of Technology Policy at the Information Commissioner’s Ofﬁce Dr Julian Huppert , Director of the Intellectual Forum at Jesus College, Cambridge and Chair of DeepMind Health’s Independent Review Panel Dr Mona Johnson , Senior Clinical Lead, Doman A: Self-care & Prevention at NHS Digital Professor Jeffrey Kahn , Director of the Johns Hopkins Berman Institute of Bioethics Dr Pearse Keane, NIHR Clinician Scientist, Institute of Ophthalmology, UCL and Moorﬁelds Eye Hospital NHS Foundation Trust Dr Dominic King , Clinical Lead at DeepMind Health and Honorary Clinical Lecturer in Surgery at Imperial College London Jacob Lant, Head of Policy and Public Affairs at Healthwatch England Dr Geraint Lewis, Chief Data Ofﬁcer at NHS England and Honorary Clinical Senior Lecturer at University College London Dr Harry Longman , Founder and Chief Executive of GP Access Maxine Mackintosh , PhD candidate at University College London’s Farr Institute of Health Informatics and Co-founder of One HealthTech Professor Eduardo Magrani , Professor of Law and Technology at Fundação Getulio Vargas Law School Christopher Markou , PhD candidate in the Faculty of Law at the University of Cambridge Dr Ben Maruthappu , Co-founder and CEO of Cera Care Dr Debra Mathews , Assistant Director for Science Programs for the Johns Hopkins Berman Institute of Bioethics, and Associate Professor in the Department of Pediatrics, Johns Hopkins University School of Medicine Dr Brent Mittelstadt , Research Fellow and British Academy Postdoctoral Fellow at the Oxford Internet Institute Ben Moody , Head of Health and Social Care at techUK Dr Bertie Müller, Senior Lecturer in Computing at the University of South Wales Michaela Muruianu , Innovation Co-ordinator at Digital Catapult 50ETHICAL, SOCIAL, AND POLITICAL CHALLENGES OF ARTIFICIAL INTELLIGENCE IN HEALTH Dr Luke Oakden-Rayner , Radiologist and PhD candidate with the School of Public Health at the University of Adelaide Dr Claudia Pagliari, Senior Lecturer in Primary Care and Informatics and Director of Global eHealth at the University of Edinburgh Imogen Parker , Head of Justice, Citizens and Digital Society Programmes at The Nufﬁeld Foundation Dr Ali Parsa , Founder and CEO of Babylon Health Bakul Patel , Associate Center Director for Digital Health at the Food and Drug Administration (FDA) Nicola Perrin , Head of Understanding Patient Data Carol Platt , Innovation Associate at Alder Hey Children’s Hospital Professor Nasir Rajpoot , Professor in Computational Pathology at the Department of Computer Science, University of Warwick Professor Daniel Ray, Director of Data at NHS Digital Professor Geraint Rees , Dean of the UCL Faculty of Life Sciences and Professor of Cognitive Neurology at University College London Dr Travis Rieder , Assistant Director for Education Initiatives, Director of the Master of Bioethics degree program and Research Scholar at the Berman Institute of Bioethics Professor Renato Rocha Souza , Professor at the Applied Mathematics School, Fundação Getulio Vargas Professor Ferdinando Rodriguez y Baena , Professor of Medical Robotics in the Department of Mechanical Engineering at Imperial College London Dr Caroline Rubin , Vice-President for Clinical Radiology at the Royal College of Radiologists and Consultant Radiologist at the University Hospital Southampton NHS Foundation Trust Dr Benedict Rumbold , Research Fellow in the Department of Philosophy at University College London Professor Burkhard Schafer , Professor of Computational Legal Theory at the University of Edinburgh’s School of Law Professor Stefan Schulz, Professor of Medical Informatics at Medical University Graz, Austria Allan Tucker , Senior Lecturer of Computer Science at Brunel University Professor Rhema Vaithianathan , Co-Director of the Centre for Social Data Analytics at the University of Auckland Jenny Westaway , Head of the Ofﬁce of the National Data Guardian Hugh Whittall , Director of the Nufﬁeld Council on Bioethics John Wilkinson , Director of Devices at the Medicines and Healthcare products Regulatory Agency (MHRA) Professor Stephen Wilkinson , Professor of Bioethics 51ETHICAL, SOCIAL, AND POLITICAL CHALLENGES OF ARTIFICIAL INTELLIGENCE IN HEALTH D: Patients and members of the public who contributed to this report Alex Brownrigg Mariana Campos Ann Cawley Annabel Dawson Ruth Day Eric Deeson Fran Husson Elaine Manna John Marsh Richard Melville Ballerand Dave McCormick Kath Pollock Bob Ruane Edward Sherley-Price Chris Warner Marney Williams 52ETHICAL, SOCIAL, AND POLITICAL CHALLENGES OF ARTIFICIAL INTELLIGENCE IN HEALTH Professor Richard Ashcroft , Professor of Bioethics at Queen Mary University of London Shirley Cramer CBE , Chief Executive of the Royal Society for Public Health Professor Bobbie Farsides , Professor of Professor of Clinical and Biomedical Ethics at the University of Sussex Professor John Fox , Professor at the Department of Engineering Science at the University of Oxford Professor Nina Hallowell , Associate Professor at the Nuffield Department of Public Health, University of Oxford Dr Hugh Harvey, Clinical Lead for Kheiron Medical and Royal College of Radiologists Informatics Committee Member Eleonora Harwich , Head of Digital and Technological Innovation at Reform Dr Geraint Lewis , Chief Data Officer at NHS England and an Honorary Clinical Senior Lecturer at University College London Maxine Mackintosh , PhD candidate at University College London’s Farr Institute of Health Informatics and co-founder of One HealthTech Dr Benedict Rumbold , Research Fellow in the Department of Philosophy at University College London Professor Ilina Singh , Professor of Neuroscience & Society at the Department of Psychiatry at the University of Oxford and Co-Director of the Wellcome Trust Centre for Ethics Dr Nicola Strickland , President of the Royal College of Radiologists and Consultant Radiologist at the Imperial College Healthcare NHS Trust Professor Stephen Wilkinson , Professor of Bioethics E: List of attendees at expert roundtable 53ETHICAL, SOCIAL, AND POLITICAL CHALLENGES OF ARTIFICIAL INTELLIGENCE IN HEALTH F: Methodology by which patient/public contributors were recruited Patients and members of the public that were interviewed or that participated in our roundtable on the 22nd February 2018 were recruited via one of two methods."
33,"From Principles to Practice An interdisciplinary framework to operationalise AI ethics AI Ethics Impact Group led by From Principles to Practice An interdisciplinary framework to operationalise AI ethics 4 5 EXECUTIVE SUMMARY 6 1 INTRODUCTION 8 1.1 Challenges of practically implementing AI ethics 10 1.2 Multimethod framework as solution 12 1.3 Handling AI ethics in practice 14 2 VALUES, CRITERIA, INDICATORS, OBSERVABLES (VCIO) AND THE AI ETHICS LABEL IN DETAIL 15 2.1 How to apply VCIO to AI ethics: Three illustrated examples 17 2.1.1 Applying the VCIO approach to transparency as a value 20 2.1.2 Applying the VCIO approach to justice as a value 22 2.1.3 Applying the VCIO approach to accountability as a value 24 2.2 Values constituting the AI ethics rating 26 2.2.1 Transparency 26 2.2.2 Accountability 27 2.2.3 Privacy 28 2.2.4 Justice 28 2.2.5 Reliability 29 2.2.6 Environmental sustainability 30 2.3 How VCIO underpins the ratings in the AI Ethics Label 31 3 CLASSIFYING AN AI’S APPLICATION CONTEXT 35 3.1 The risk matrix 35 3.2 Dimensions of the risk matrix 37 3.2.1 Intensity of potential harm (x-axis) 37 3.2.2 Dependence on the decision (y-axis) 38 3.3 Recommendation for classes 38 4 CONCLUSION AND WHERE TO GO FROM HERE 41 4.1 Putting it all together 41 4.2 Next steps 42 5 BIBLIOGRAPHY 45 6 ABOUT THE AUTHORS 48 Imprint 54CONTENTS 6 EXECUTIVE SUMMARY Artificial intelligence (AI) increasingly pervades all areas of life."
33,"In chapter two, we present the VCIO model (values, criteria, indicators, and observables) for the operationalisation and measurement of otherwise abstract principles and demonstrate the functioning of the model for the values of transparency, justice and accountability."
33,"7EXECUTIVE SUMMARY For the proposed AI Ethics Label, we carefully suggest six values, namely justice, environmental sustainability, accountability, transparency, privacy, and reliability, based on contemporary discourse and operability."
33,"2 See the Guidelines of the European High-Level Expert Group.Implementation challenge Solution framework1 INTRODUCTION 9INTRODUCTION • We offer practical examples for applying the VCIO model to selected values such as transparency, accountability and justice."
33,"So how we implement and prioritise values such as justice (here includes fairness or non-discrimination) and transparency in practice, depends to some extent on the field of application and the cultural context an AI system operates in."
33,A system used in the justice sector must necessarily exhibit higher levels of privacy and fairness than a system used in the organisation of industrial production.
33,The implementation of values such as justice and transparency requires multiple measures throughout the complex development and implementation process of AI systems.
33,"We, therefore, introduce a framework that focuses on the three main challenges we have identified: (1) Our answer to the challenge of context-dependency: Combination of a contextindependent ethics rating and a classification approach In a first step, our framework introduces an approach for the rating of ethically relevant characteristics of an AI system (e.g. with regards to justice, accountability, transparency) independent of the system’s application context (see VCIO approach, chapter 2)."
33,"For example, it can become both a template for the work of regulatory bodies commissioned with the enforcement of regulation and provide orientation to AI developers and users and citizens and consumers.Framework addresses all main challenges 13INTRODUCTION Transparency Accountability Privacy Justice Reliability Environmental SustainabilityFIGURE 1 The AI Ethics Label with six selected valuesTaking the energy efficiency label as a guide, a label showing a rating of an AI system’s ethical characteristics could then look as follows: 14INTRODUCTION 1.3 Handling AI ethics in practice Taken together, our approach for the operationalisation of general principles (VCIO), the context-independent rating of ethical characteristics, the proposal of the introduction of an AI ethics label and the classification of different application contexts through a risk matrix provides a framework for bringing AI ethics from principles to practice."
33,"For application fields that are classified in one of the higher risk levels, they may demand that an AI system (1) must carry an ethics label that shows the rating for values such as transparency, robustness, or justice and (2) satisfy minimum levels within the rating. • Consumers use the ethics rating to compare AI products and services and make informed decisions about what is acceptable to them and/or worth investing in."
33,"For example, the demand that algorithms should not discriminate finds consensus; the debate, however, begins with the question of what is understood by discrimination (justice), how to check whether it exists, and how to deal with conflicts between different values."
33,"They are defined at the highest level (as justice or transparency, for example)."
33,"2.1 How to apply VCIO to AI ethics: Three illustrated examples In the following, we illustrate how to apply the VCIO model by focusing on three values, namely transparency, justice, and accountability.7 The findings from the Algo.Rules project, an initiative by the Bertelsmann Stiftung and the iRights.Lab, have been essential for the development of the framework and this chapter in particular."
33,"In practice, where values such as privacy, reliability or justice come into conflict with each other, option and legacy values can act as arbitrator values."
33,2.1.1 Applying the VCIO approach to transparency as a value (page 20/21) Justice The criteria subsumed under the value of justice in this example pertain to classic aspects of algorithmic fairness such as bias prevention and assessment but emphasise a process perspective to include a broader set of ethical considerations.
33,"These aspects are, for example, inclusion, represented by criteria such as participatory procedures, or social justice considerations, and a criterion for the assessment of trade-offs generated by the employment of the AI system in question."
33,"In this sense, justice refers to a broader set of ethical considerations than the often-used term fairness, which mostly focuses on algorithmic outcomes themselves."
33,2.1.2 Applying the VCIO approach to justice as a value (page 22/23) Accountability The value of accountability refers to problems that arise in connection with the complex allocation or clarification of responsibility relationships in the use of AI.
33,"2.1.3 Applying the VCIO approach to accountability as a value (page 24/25)Transparency as explainability and interpretability Justice with aspects of algorithmic fairness and inclusion Accountability refers to questions of assigning responsibility 20VALUES, CRITERIA, INDICATORS, OBSERVABLES (VCIO) AND THE AI ETHICS LABEL IN DETAIL Value TRANSPARENCY TRANSPARENCY Value Criteria Disclosure of origin of data sets Disclosure of properties of algorithm/model used Accessibility Criteria IndicatorsIs the data’s origin documented?Is it plausible for each purpose, which data is being used?Are the training data set’s characteristics documented and disclosed?"
33,"22VALUES, CRITERIA, INDICATORS, OBSERVABLES (VCIO) AND THE AI ETHICS LABEL IN DETAIL ValueJUSTICE JUSTICE ValueCriteriaIdentifying and assessing trade-offsAssessment of different sources of potential biases to ensure fairness1Social justice considerationsDetection and prevention of biases to ensure fairness Participatory procedures CriteriaIndicatorsHave tradeoffs been identified and assessed?Has the training data been analysed for potential biases?Has the input design (sensors, user interface) and input data been reviewed for potential biases?Have the requirements, goals and task definitions been examined for implicit and explicit discriminatory effects?Were possible selfreinforcing processes considered?Has due care been taken with regard to discriminatory effects caused by the design of the data output?Have the applied methods (e.g. categorisation) been evaluated for potential biases and discriminatory effects?Is a special checking procedure for possible proxies of sensitive data in place?"
33,"2.1.2 Applying the VCIO approach to justice as a value 23VALUES, CRITERIA, INDICATORS, OBSERVABLES (VCIO) AND THE AI ETHICS LABEL IN DETAIL ValueJUSTICE JUSTICE ValueCriteriaIdentifying and assessing trade-offsAssessment of different sources of potential biases to ensure fairness1Social justice considerationsDetection and prevention of biases to ensure fairness Participatory procedures CriteriaIndicatorsHave tradeoffs been identified and assessed?Has the training data been analysed for potential biases?Has the input design (sensors, user interface) and input data been reviewed for potential biases?Have the requirements, goals and task definitions been examined for implicit and explicit discriminatory effects?Were possible selfreinforcing processes considered?Has due care been taken with regard to discriminatory effects caused by the design of the data output?Have the applied methods (e.g. categorisation) been evaluated for potential biases and discriminatory effects?Is a special checking procedure for possible proxies of sensitive data in place?"
33,"Building on a meta-analysis of relevant publications, we settled on six values: transparency, accountability, privacy, justice, reliability, and environmental sustainability."
33,2.2.4 Justice Questions of justice include problems of equal treatment and the fair distribution of certain goods.
33,"This includes aspects of social justice, in particular, “hidden” work, which is essential for the operation of AI systems."
33,"9 Rössler 2004, Arendt 2006, Fried 1984, Stahl 2016To ensure privacy AI ethics must consider several methods Informational privacy as data is being used for specific purposes, after explicit consent, and with a right to delete or rectify Differential privacy and privacy by design Justice as algorithmic nondiscrimination and question of fair working conditions 29VALUES, CRITERIA, INDICATORS, OBSERVABLES (VCIO) AND THE AI ETHICS LABEL IN DETAIL Concerning discrimination by AI algorithms, reasons mostly lie in the reproduction of existing discrimination patterns that are introduced via the training data, in the (unintended) bias of software engineers, in the absorption of biases via presuppositions in labels, or the implementation of biases due to particular contexts of use."
33,The aspects of social justice that the VCIO model adds to this debate focus on the said “hidden” work that goes into the operation of AI systems.
33,"While confidentiality means that no unauthorised party has access Algorithmic discrimination through biases Click work as an aspect of social justice Reliability as a precondition for trust Predictability and safety as robustness and resilience Cybersecurity as confidentiality, integrity and availability 30VALUES, CRITERIA, INDICATORS, OBSERVABLES (VCIO) AND THE AI ETHICS LABEL IN DETAIL to the information, integrity covers aspects such as that information cannot be altered, that changes to the information are transparent and traceable, as well as the protection of the authenticity of the information."
33,2.2.6 Environmental sustainability Environmental sustainability is a form of intergenerational justice and describes the obligation towards future generations to ensure and preserve their living conditions.
33,"Those are just a few of many examples that show how various AI tools can be explicitly used to foster sustainability goals when taking the context into account.Resource-saving infrastructures to ensure intergenerational justice A right to repair Positive effects of AI systems on the environment 31VALUES, CRITERIA, INDICATORS, OBSERVABLES (VCIO) AND THE AI ETHICS LABEL IN DETAIL 2.3 How VCIO underpins the ratings in the AI Ethics Label By discussing the VCIO model in more depth, we have set the foundation for a comprehensive approach towards handling AI ethics."
33,"Rating with 5–7 levels, indicated with letters A–GTransparency Accountability Privacy Justice Reliability Environmental SustainabilityFIGURE 3 The AI Ethics Label and the elements of the system rating VALUE 1 Criterion 1.1 Criterion 1.2 Indicator 1.1.1Indicator 1.1.2Indicator 1.2.1Indicator 1.2.2 Observables 1 Observables 2 Observables 3 Observables 4 CA DBA DCBA CBA DFIGURE 4 System rating and operationalisation of a value using minimum requirements and aggregation 33VALUES, CRITERIA, INDICATORS, OBSERVABLES (VCIO) AND THE AI ETHICS LABEL IN DETAIL However, one drawback of a system using minimum requirements may be that it gives few incentives to strive for individual indicator ratings that go beyond the minimum requirements."
33,"We describe the proposed methodology to classify the application context as captured in the risk matrix in the following chapter 3.Ensuring incentives for higher ratings despite aggregation AI system evaluation requires analysis of application context 34VALUES, CRITERIA, INDICATORS, OBSERVABLES (VCIO) AND THE AI ETHICS LABEL IN DETAIL FIGURE 5 Illustration of the composition of the whole system rating using minimum requirements Observables CA DObservables BA D Observables CA D Observables GA Observables CA FObservables BA GC Observables CA D Observables BA CIndicator 1.1.1 Indicator 1.1.2 Indicator 1.2.1 Indicator 1.2.2 Indicator 2.1.1 Indicator 2.1.2 Indicator 2.2.1 Indicator 2.2.2Criterion 1.1 Criterion 1.2 Criterion 2.1 Criterion 2.2 Indicator 3.1.1 Indicator 3.1.2Criterium 3.1 Observables A Observables CA D Transparency Accountability Privacy Justice Reliability Environmental Sustainability 35 The AI Ethics Label provides at a glance information about the ethically relevant characteristics of an AI system."
33,"To assess this, the following issues must be regarded: • Impact on fundamental rights, equality or social justice: Does an AI have a negative impact on a natural, legal persons’ fundamental rights or are social justice mechanisms (e.g. pension, health insurance) at risk for extensive demographics or might the impact even be catastrophic and lead to loss of life (e.g. the treatment of intensive care patients)? • Number of people affected: Is a high number of people affected (e.g. fair assessment for a job application)? • Impact on society: Does the system bear the risk of affecting society as a whole (e.g. personalised selection of political news), independent of directly perceivable damage?"
330,"(2017) “Social justice, epidemiology and health inequalities”, European Journal of Epidemiology, available at https://doi.org/10.1007/ s10654-017-0286-3 134."
